기간,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2024-07","8510","면도기ㆍ이발기ㆍ모발제거기[전동기를 갖춘 것으로 한정한다]",2.0,201,163.6,7246,-7045
"2024-07","8511","불꽃점화식이나 압축점화식 내연기관의 점화용ㆍ시동용 전기기기(예: 점화용 자석발전기ㆍ자석발전기ㆍ점화코일ㆍ점화플러그ㆍ예열플러그ㆍ시동전동기), 내연기관에 부속되는 발전기(예: 직류발전기ㆍ교류발전기)와 개폐기",2823.8,42333,1613.6,27901,14432
"2024-07","8512","전기식 조명용이나 신호용 기구(제8539호의 물품은 제외한다)ㆍ윈드스크린와이퍼(windscreen wiper)ㆍ제상기(defroster)ㆍ제무기(demister)(자전거용이나 자동차용으로 한정한다)",4973.9,146304,1064.3,32119,114185
"2024-07","8513","휴대용 전등(건전지ㆍ축전지ㆍ자석발전기와 같은 자체 전원기능을 갖춘 것으로 한정하며, 제8512호의 조명기구는 제외한다)",6.2,757,141.0,3293,-2536
"2024-07","8514","공업용이나 실험실용 전기식 노(爐)와 오븐[전자유도식이나 유전손실(dielectric loss)식을 포함한다]과 그 밖의 공업용이나 실험실용의 전자유도식이나 유전손실(dielectric loss)식 가열기",610.1,17429,673.6,16922,508
"2024-07","8515","전기식(전기발열에 따른 가스식을 포함한다)ㆍ레이저나 그 밖의 광선식ㆍ광자빔식ㆍ초음파식ㆍ전자빔식ㆍ자기펄스(magnetic pulse)식ㆍ플라즈마 아크(plasma arc)식 납땜용ㆍ땜질용이나 용접용 기기(절단기능이 있는지에 상관없다), 금속이나 서멧(cermet)의 가열분사용 전기식 기기",825.7,39553,604.0,20533,19020
"2024-07","8516","전기식의 즉시식ㆍ저장식 물가열기와 투입식 가열기, 난방기기와 토양가열기, 전기가열식 이용기기[예: 헤어드라이어ㆍ헤어컬러(hair curler)ㆍ컬링통히터(curling tong heater)], 손 건조기, 전기다리미, 그 밖의 가정용 전열기기, 전열용 저항체(제8545호의 것은 제외한다)",4683.1,64343,8527.7,111881,-47539
"2024-07","8517","전화기(셀룰러 통신망용이나 그 밖의 무선통신망용의 스마트폰과 그 밖의 전화기를 포함한다)와 음성ㆍ영상이나 그 밖의 자료의 송신용ㆍ수신용 그 밖의 기기(근거리 통신망이나 원거리 통신망과 같은 유선ㆍ무선 통신망에서 통신하기 위한 기기를 포함하며, 제8443호ㆍ제8525호ㆍ제8527호ㆍ제8528호의 송신용ㆍ수신용 기기는 제외한다)",910.0,591066,2063.5,867318,-276252
"2024-07","8528","텔레비전 수신기기를 갖추지 않은 모니터와 프로젝터, 텔레비전 수신용 기기(라디오 방송용 수신기기ㆍ음성이나 영상의 기록용 기기나 재생용 기기를 결합한 것인지에 상관없다)",1401.8,70145,7299.5,171437,-101292
"2024-07","8541","반도체 디바이스(예: 다이오드ㆍ트랜지스터ㆍ반도체 기반 트랜스듀서), 감광성 반도체 디바이스(광전지는 모듈에 조립되었거나 패널로 구성되었는지 여부와 관계없이 포함한다), 발광다이오드[(엘이디), 다른 발광다이오드와 결합되었는지 여부과 관계없이 포함한다], 장착된 압전기 결정소자",7787.9,326602,12734.2,392164,-65562
"2024-07","8603","자주식(自走式) 철도용이나 궤도용 객차와 화차(제8604호의 것은 제외한다)",1426.7,65850,0.0,0,65850
"2024-07","8604","철도나 궤도의 유지용이나 보수용 차량[자주식(自走式)의 것인지에 상관없다][예: 공작차(workshop)ㆍ기중기차(crane)ㆍ밸러스트 템퍼(ballast tamper)ㆍ트랙라이너(trackliner)ㆍ검사차ㆍ궤도검사차]",0.0,0,0.0,1,-1
"2024-07","8606","철도용이나 궤도용 화차[자주식(自走式)은 제외한다]",14.5,73,987.6,3326,-3252
"2024-07","8607","철도용이나 궤도용 기관차나 차량의 부분품",567.7,6005,1572.2,11005,-5000
"2024-07","8802","그 밖의 항공기(예: 헬리콥터ㆍ비행기)(제8806호의 무인기를 제외한다), 우주선(인공위성을 포함한다)ㆍ서보비틀(suborbital) 발사체ㆍ우주선 발사체",17.9,63593,509.8,1091085,-1027492
"2024-07","9018","내과용ㆍ외과용ㆍ치과용ㆍ수의과용 기기[신티그래픽(scintigraphic)식 진단기기ㆍ그 밖의 전기식 의료기기와 시력 검사기기를 포함한다]",2055.8,207456,3039.7,226225,-18769
"2024-07","9019","기계요법용 기기, 마사지용 기기, 심리학적 적성검사용 기기, 오존 흡입기ㆍ산소 흡입기ㆍ에어로졸 치료기ㆍ인공호흡기나 그 밖의 치료용 호흡기기",152.0,7832,2983.2,43122,-35290
"2024-07","9020","그 밖의 호흡용 기기와 가스마스크(기계적인 부분품과 교환용 필터를 모두 갖추지 않은 보호용 마스크는 제외한다)",56.0,1760,36.9,2801,-1040
"2024-07","9021","정형외과용 기기(목발ㆍ외과용 벨트와 탈장대를 포함한다), 골절 치료용 부목과 그 밖의 골절 치료구, 인공 인체 부분, 보청기, 결함ㆍ장애를 보정하기 위하여 착용하거나 휴대하거나 인체에 삽입하는 그 밖의 기기",161.4,87286,259.4,65958,21328
"2024-07","9022","엑스선이나 알파선ㆍ베타선ㆍ감마선ㆍ그 밖의 전리선을 사용하는 기기(내과용ㆍ외과용ㆍ치과용ㆍ수의과용인지에 상관없으며 방사선 사진용이나 방사선 치료용 기기ㆍ엑스선관과 그 밖의 엑스선 발생기ㆍ고압 발생기ㆍ조절반ㆍ스크린ㆍ검사용이나 치료용 테이블ㆍ의자와 이와 유사한 물품을 포함한다)",776.4,75328,279.0,51828,23500
"2024-08","2106","따로 분류되지 않은 조제 식료품",15752.2,63257,14428.4,183762,-120506
"2024-08","3004","의약품[혼합한 것인지에 상관없으며 치료용이나 예방용의 것으로서 일정한 투여량으로 한 것(피부 투여의 형식을 취한 것을 포함한다)과 소매용 모양이나 포장을 한 것으로 한정하며, 제3002호ㆍ제3005호ㆍ제3006호의 물품은 제외한다]",1728.9,59260,5759.6,531045,-471785
"2024-08","6101","남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(메리야스 편물과 뜨개질 편물로 한정하며, 제6103호의 것은 제외한다)",10.1,801,171.2,4740,-3939
"2024-08","6111","유아용 의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",9.6,533,273.1,8240,-7707
"2024-08","6201","남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다)",70.3,2665,2476.8,107830,-105165
"2024-08","7308","철강으로 만든 구조물(제9406호의 조립식 건축물은 제외한다)과 구조물의 부분품[예: 다리와 교량ㆍ수문ㆍ탑ㆍ격자주(格子柱)ㆍ지붕ㆍ지붕틀ㆍ문과 창 및 이들의 틀과 문지방ㆍ셔터ㆍ난간ㆍ기둥], 구조물용으로 가공한 철강으로 만든 판ㆍ대ㆍ봉ㆍ형재(形材)ㆍ관(管)과 이와 유사한 것",41771.9,145615,80042.2,123211,22404
"2024-08","8432","농업용ㆍ원예용ㆍ임업용 기계(토양 정리용이나 경작용으로 한정한다)와 잔디용이나 운동장용 롤러",562.6,3630,492.7,3254,375
"2024-08","8479","이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다)",15153.0,566979,6560.9,164907,402072
"2024-08","8502","발전세트와 회전변환기",2290.9,38313,801.1,13818,24495
"2024-08","8503","부분품(제8501호나 제8502호의 기계에 전용되거나 주로 사용되는 것으로 한정한다)",3300.1,50339,4407.0,63666,-13327
"2024-08","8507","축전지(격리판을 포함하며, 직사각형이나 정사각형인지에 상관없다)",93239.1,706427,19644.2,458184,248243
"2024-08","8509","전기기계식의 가정용 기기(전동기를 갖춘 것으로 한정하며, 제8508호의 진공청소기는 제외한다)",824.4,18596,2952.7,35268,-16672
"2024-08","8510","면도기ㆍ이발기ㆍ모발제거기[전동기를 갖춘 것으로 한정한다]",0.6,136,170.2,11040,-10904
"2024-08","8511","불꽃점화식이나 압축점화식 내연기관의 점화용ㆍ시동용 전기기기(예: 점화용 자석발전기ㆍ자석발전기ㆍ점화코일ㆍ점화플러그ㆍ예열플러그ㆍ시동전동기), 내연기관에 부속되는 발전기(예: 직류발전기ㆍ교류발전기)와 개폐기",2715.7,38768,1861.0,33684,5084
"2024-08","8512","전기식 조명용이나 신호용 기구(제8539호의 물품은 제외한다)ㆍ윈드스크린와이퍼(windscreen wiper)ㆍ제상기(defroster)ㆍ제무기(demister)(자전거용이나 자동차용으로 한정한다)",4251.6,125025,1084.4,36555,88470
"2024-08","8513","휴대용 전등(건전지ㆍ축전지ㆍ자석발전기와 같은 자체 전원기능을 갖춘 것으로 한정하며, 제8512호의 조명기구는 제외한다)",5.8,358,124.7,3033,-2675
"2024-08","8514","공업용이나 실험실용 전기식 노(爐)와 오븐[전자유도식이나 유전손실(dielectric loss)식을 포함한다]과 그 밖의 공업용이나 실험실용의 전자유도식이나 유전손실(dielectric loss)식 가열기",968.2,19076,328.0,11524,7552
"2024-08","8515","전기식(전기발열에 따른 가스식을 포함한다)ㆍ레이저나 그 밖의 광선식ㆍ광자빔식ㆍ초음파식ㆍ전자빔식ㆍ자기펄스(magnetic pulse)식ㆍ플라즈마 아크(plasma arc)식 납땜용ㆍ땜질용이나 용접용 기기(절단기능이 있는지에 상관없다), 금속이나 서멧(cermet)의 가열분사용 전기식 기기",757.3,27980,576.7,20711,7269
"2024-08","8516","전기식의 즉시식ㆍ저장식 물가열기와 투입식 가열기, 난방기기와 토양가열기, 전기가열식 이용기기[예: 헤어드라이어ㆍ헤어컬러(hair curler)ㆍ컬링통히터(curling tong heater)], 손 건조기, 전기다리미, 그 밖의 가정용 전열기기, 전열용 저항체(제8545호의 것은 제외한다)",3872.9,55404,8565.7,110796,-55393
"2024-08","8517","전화기(셀룰러 통신망용이나 그 밖의 무선통신망용의 스마트폰과 그 밖의 전화기를 포함한다)와 음성ㆍ영상이나 그 밖의 자료의 송신용ㆍ수신용 그 밖의 기기(근거리 통신망이나 원거리 통신망과 같은 유선ㆍ무선 통신망에서 통신하기 위한 기기를 포함하며, 제8443호ㆍ제8525호ㆍ제8527호ㆍ제8528호의 송신용ㆍ수신용 기기는 제외한다)",986.6,728913,2061.2,588058,140855
"2024-08","8528","텔레비전 수신기기를 갖추지 않은 모니터와 프로젝터, 텔레비전 수신용 기기(라디오 방송용 수신기기ㆍ음성이나 영상의 기록용 기기나 재생용 기기를 결합한 것인지에 상관없다)",1099.7,60016,7130.4,163934,-103918
"2024-08","8541","반도체 디바이스(예: 다이오드ㆍ트랜지스터ㆍ반도체 기반 트랜스듀서), 감광성 반도체 디바이스(광전지는 모듈에 조립되었거나 패널로 구성되었는지 여부와 관계없이 포함한다), 발광다이오드[(엘이디), 다른 발광다이오드와 결합되었는지 여부과 관계없이 포함한다], 장착된 압전기 결정소자",3710.7,308238,11202.3,430798,-122560
"2024-08","8603","자주식(自走式) 철도용이나 궤도용 객차와 화차(제8604호의 것은 제외한다)",405.2,25371,0.0,0,25371
"2024-08","8604","철도나 궤도의 유지용이나 보수용 차량[자주식(自走式)의 것인지에 상관없다][예: 공작차(workshop)ㆍ기중기차(crane)ㆍ밸러스트 템퍼(ballast tamper)ㆍ트랙라이너(trackliner)ㆍ검사차ㆍ궤도검사차]",0.0,0,317.1,21025,-21025
"2024-08","8607","철도용이나 궤도용 기관차나 차량의 부분품",553.8,4756,1507.2,10815,-6059
"2024-08","8802","그 밖의 항공기(예: 헬리콥터ㆍ비행기)(제8806호의 무인기를 제외한다), 우주선(인공위성을 포함한다)ㆍ서보비틀(suborbital) 발사체ㆍ우주선 발사체",0.7,405,184.4,193245,-192840
"2024-08","9018","내과용ㆍ외과용ㆍ치과용ㆍ수의과용 기기[신티그래픽(scintigraphic)식 진단기기ㆍ그 밖의 전기식 의료기기와 시력 검사기기를 포함한다]",1873.3,201036,3037.3,205008,-3972
"2024-08","9019","기계요법용 기기, 마사지용 기기, 심리학적 적성검사용 기기, 오존 흡입기ㆍ산소 흡입기ㆍ에어로졸 치료기ㆍ인공호흡기나 그 밖의 치료용 호흡기기",121.0,4178,3065.0,40641,-36464
"2024-08","9020","그 밖의 호흡용 기기와 가스마스크(기계적인 부분품과 교환용 필터를 모두 갖추지 않은 보호용 마스크는 제외한다)",48.3,1225,55.0,4114,-2889
"2024-08","9021","정형외과용 기기(목발ㆍ외과용 벨트와 탈장대를 포함한다), 골절 치료용 부목과 그 밖의 골절 치료구, 인공 인체 부분, 보청기, 결함ㆍ장애를 보정하기 위하여 착용하거나 휴대하거나 인체에 삽입하는 그 밖의 기기",136.2,71221,260.7,61036,10186
"2024-08","9022","엑스선이나 알파선ㆍ베타선ㆍ감마선ㆍ그 밖의 전리선을 사용하는 기기(내과용ㆍ외과용ㆍ치과용ㆍ수의과용인지에 상관없으며 방사선 사진용이나 방사선 치료용 기기ㆍ엑스선관과 그 밖의 엑스선 발생기ㆍ고압 발생기ㆍ조절반ㆍ스크린ㆍ검사용이나 치료용 테이블ㆍ의자와 이와 유사한 물품을 포함한다)",819.7,77001,290.7,43238,33763
"2024-09","2106","따로 분류되지 않은 조제 식료품",15363.0,68320,12768.3,171890,-103570
"2024-09","3004","의약품[혼합한 것인지에 상관없으며 치료용이나 예방용의 것으로서 일정한 투여량으로 한 것(피부 투여의 형식을 취한 것을 포함한다)과 소매용 모양이나 포장을 한 것으로 한정하며, 제3002호ㆍ제3005호ㆍ제3006호의 물품은 제외한다]",1777.8,66451,5926.7,431093,-364642
"2024-09","6101","남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(메리야스 편물과 뜨개질 편물로 한정하며, 제6103호의 것은 제외한다)",10.6,1383,207.6,5486,-4102
"2024-09","6111","유아용 의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",9.1,405,219.8,6178,-5774
"2024-09","6201","남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다)",97.0,3192,3797.5,160967,-157775
"2024-09","7308","철강으로 만든 구조물(제9406호의 조립식 건축물은 제외한다)과 구조물의 부분품[예: 다리와 교량ㆍ수문ㆍ탑ㆍ격자주(格子柱)ㆍ지붕ㆍ지붕틀ㆍ문과 창 및 이들의 틀과 문지방ㆍ셔터ㆍ난간ㆍ기둥], 구조물용으로 가공한 철강으로 만든 판ㆍ대ㆍ봉ㆍ형재(形材)ㆍ관(管)과 이와 유사한 것",43501.7,185940,72829.1,124671,61268
"2024-09","8432","농업용ㆍ원예용ㆍ임업용 기계(토양 정리용이나 경작용으로 한정한다)와 잔디용이나 운동장용 롤러",434.6,2614,298.9,2753,-139
"2024-09","8479","이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다)",14142.7,484249,7509.1,186643,297606
"2024-09","8502","발전세트와 회전변환기",2172.8,32306,1437.6,22648,9658
"2024-09","8503","부분품(제8501호나 제8502호의 기계에 전용되거나 주로 사용되는 것으로 한정한다)",2525.0,38092,4390.6,61392,-23300
"2024-09","8507","축전지(격리판을 포함하며, 직사각형이나 정사각형인지에 상관없다)",95167.7,696026,17316.0,408328,287698
"2024-09","8509","전기기계식의 가정용 기기(전동기를 갖춘 것으로 한정하며, 제8508호의 진공청소기는 제외한다)",687.3,16466,2374.1,37549,-21083
"2024-09","8510","면도기ㆍ이발기ㆍ모발제거기[전동기를 갖춘 것으로 한정한다]",2.0,282,171.0,8551,-8269
"2024-09","8511","불꽃점화식이나 압축점화식 내연기관의 점화용ㆍ시동용 전기기기(예: 점화용 자석발전기ㆍ자석발전기ㆍ점화코일ㆍ점화플러그ㆍ예열플러그ㆍ시동전동기), 내연기관에 부속되는 발전기(예: 직류발전기ㆍ교류발전기)와 개폐기",3219.6,49155,1364.4,25955,23201
"2024-09","8512","전기식 조명용이나 신호용 기구(제8539호의 물품은 제외한다)ㆍ윈드스크린와이퍼(windscreen wiper)ㆍ제상기(defroster)ㆍ제무기(demister)(자전거용이나 자동차용으로 한정한다)",4263.8,126916,1074.5,34685,92231
"2024-09","8513","휴대용 전등(건전지ㆍ축전지ㆍ자석발전기와 같은 자체 전원기능을 갖춘 것으로 한정하며, 제8512호의 조명기구는 제외한다)",5.8,652,135.7,2920,-2268
"2024-09","8514","공업용이나 실험실용 전기식 노(爐)와 오븐[전자유도식이나 유전손실(dielectric loss)식을 포함한다]과 그 밖의 공업용이나 실험실용의 전자유도식이나 유전손실(dielectric loss)식 가열기",467.9,16899,706.0,17129,-230
"2024-09","8515","전기식(전기발열에 따른 가스식을 포함한다)ㆍ레이저나 그 밖의 광선식ㆍ광자빔식ㆍ초음파식ㆍ전자빔식ㆍ자기펄스(magnetic pulse)식ㆍ플라즈마 아크(plasma arc)식 납땜용ㆍ땜질용이나 용접용 기기(절단기능이 있는지에 상관없다), 금속이나 서멧(cermet)의 가열분사용 전기식 기기",795.0,39698,644.4,20647,19051
"2024-09","8516","전기식의 즉시식ㆍ저장식 물가열기와 투입식 가열기, 난방기기와 토양가열기, 전기가열식 이용기기[예: 헤어드라이어ㆍ헤어컬러(hair curler)ㆍ컬링통히터(curling tong heater)], 손 건조기, 전기다리미, 그 밖의 가정용 전열기기, 전열용 저항체(제8545호의 것은 제외한다)",4515.0,61126,9153.7,110396,-49270
"2024-09","8517","전화기(셀룰러 통신망용이나 그 밖의 무선통신망용의 스마트폰과 그 밖의 전화기를 포함한다)와 음성ㆍ영상이나 그 밖의 자료의 송신용ㆍ수신용 그 밖의 기기(근거리 통신망이나 원거리 통신망과 같은 유선ㆍ무선 통신망에서 통신하기 위한 기기를 포함하며, 제8443호ㆍ제8525호ㆍ제8527호ㆍ제8528호의 송신용ㆍ수신용 기기는 제외한다)",790.3,636597,2127.5,1093275,-456678
"2024-09","8528","텔레비전 수신기기를 갖추지 않은 모니터와 프로젝터, 텔레비전 수신용 기기(라디오 방송용 수신기기ㆍ음성이나 영상의 기록용 기기나 재생용 기기를 결합한 것인지에 상관없다)",1133.4,62363,6719.9,151651,-89288
"2024-09","8541","반도체 디바이스(예: 다이오드ㆍ트랜지스터ㆍ반도체 기반 트랜스듀서), 감광성 반도체 디바이스(광전지는 모듈에 조립되었거나 패널로 구성되었는지 여부와 관계없이 포함한다), 발광다이오드[(엘이디), 다른 발광다이오드와 결합되었는지 여부과 관계없이 포함한다], 장착된 압전기 결정소자",2635.1,299565,13161.4,452051,-152486
"2024-09","8602","그 밖의 철도용 기관차와 탄수차(炭水車)",387.0,1617,0.0,0,1617
"2024-09","8603","자주식(自走式) 철도용이나 궤도용 객차와 화차(제8604호의 것은 제외한다)",844.1,48252,0.0,0,48252
"2024-09","8604","철도나 궤도의 유지용이나 보수용 차량[자주식(自走式)의 것인지에 상관없다][예: 공작차(workshop)ㆍ기중기차(crane)ㆍ밸러스트 템퍼(ballast tamper)ㆍ트랙라이너(trackliner)ㆍ검사차ㆍ궤도검사차]",35.0,234,395.9,20229,-19995
"2024-09","8605","철도용이나 궤도용 객차[자주식(自走式)은 제외한다], 수하물차ㆍ우편차와 그 밖의 철도용이나 궤도용 특수용도차[자주식(自走式)과 제8604호의 것은 제외한다]",0.0,0,85.2,4137,-4137
"2024-09","8606","철도용이나 궤도용 화차[자주식(自走式)은 제외한다]",719.4,3147,0.0,0,3147
"2024-09","8607","철도용이나 궤도용 기관차나 차량의 부분품",538.6,5565,1329.6,9310,-3745
"2024-09","8802","그 밖의 항공기(예: 헬리콥터ㆍ비행기)(제8806호의 무인기를 제외한다), 우주선(인공위성을 포함한다)ㆍ서보비틀(suborbital) 발사체ㆍ우주선 발사체",0.0,9,56.9,59426,-59417
"2024-09","9018","내과용ㆍ외과용ㆍ치과용ㆍ수의과용 기기[신티그래픽(scintigraphic)식 진단기기ㆍ그 밖의 전기식 의료기기와 시력 검사기기를 포함한다]",1781.5,204791,3008.0,215682,-10891
"2024-09","9019","기계요법용 기기, 마사지용 기기, 심리학적 적성검사용 기기, 오존 흡입기ㆍ산소 흡입기ㆍ에어로졸 치료기ㆍ인공호흡기나 그 밖의 치료용 호흡기기",141.5,5153,3110.2,39312,-34158
"2024-09","9020","그 밖의 호흡용 기기와 가스마스크(기계적인 부분품과 교환용 필터를 모두 갖추지 않은 보호용 마스크는 제외한다)",71.5,2455,33.9,3322,-866
"2024-09","9021","정형외과용 기기(목발ㆍ외과용 벨트와 탈장대를 포함한다), 골절 치료용 부목과 그 밖의 골절 치료구, 인공 인체 부분, 보청기, 결함ㆍ장애를 보정하기 위하여 착용하거나 휴대하거나 인체에 삽입하는 그 밖의 기기",135.0,79089,207.4,58249,20840
"2024-09","9022","엑스선이나 알파선ㆍ베타선ㆍ감마선ㆍ그 밖의 전리선을 사용하는 기기(내과용ㆍ외과용ㆍ치과용ㆍ수의과용인지에 상관없으며 방사선 사진용이나 방사선 치료용 기기ㆍ엑스선관과 그 밖의 엑스선 발생기ㆍ고압 발생기ㆍ조절반ㆍ스크린ㆍ검사용이나 치료용 테이블ㆍ의자와 이와 유사한 물품을 포함한다)",652.2,78048,402.8,79154,-1106
"2024-10","2106","따로 분류되지 않은 조제 식료품",15633.1,80722,13205.7,185817,-105096
"2024-10","3004","의약품[혼합한 것인지에 상관없으며 치료용이나 예방용의 것으로서 일정한 투여량으로 한 것(피부 투여의 형식을 취한 것을 포함한다)과 소매용 모양이나 포장을 한 것으로 한정하며, 제3002호ㆍ제3005호ㆍ제3006호의 물품은 제외한다]",1500.0,75174,5396.0,401432,-326258
"2024-10","6101","남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(메리야스 편물과 뜨개질 편물로 한정하며, 제6103호의 것은 제외한다)",19.8,1543,266.1,6742,-5199
"2024-10","6111","유아용 의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",12.5,802,169.4,4532,-3730
"2024-10","6201","남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다)",115.9,4144,4287.6,161304,-157159
"2024-10","7308","철강으로 만든 구조물(제9406호의 조립식 건축물은 제외한다)과 구조물의 부분품[예: 다리와 교량ㆍ수문ㆍ탑ㆍ격자주(格子柱)ㆍ지붕ㆍ지붕틀ㆍ문과 창 및 이들의 틀과 문지방ㆍ셔터ㆍ난간ㆍ기둥], 구조물용으로 가공한 철강으로 만든 판ㆍ대ㆍ봉ㆍ형재(形材)ㆍ관(管)과 이와 유사한 것",46211.0,185052,108036.5,174906,10145
"2024-10","8432","농업용ㆍ원예용ㆍ임업용 기계(토양 정리용이나 경작용으로 한정한다)와 잔디용이나 운동장용 롤러",450.8,2520,374.9,2733,-214
"2024-10","8479","이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다)",14815.1,488601,7406.5,187819,300781
"2024-10","8502","발전세트와 회전변환기",1098.5,12449,1216.3,21233,-8784
"2024-10","8503","부분품(제8501호나 제8502호의 기계에 전용되거나 주로 사용되는 것으로 한정한다)",2917.1,41532,4478.0,50735,-9204
"2024-10","8507","축전지(격리판을 포함하며, 직사각형이나 정사각형인지에 상관없다)",90386.8,622508,21062.8,481288,141220
"2024-10","8509","전기기계식의 가정용 기기(전동기를 갖춘 것으로 한정하며, 제8508호의 진공청소기는 제외한다)",869.2,19291,2823.5,39779,-20488
"2024-10","8510","면도기ㆍ이발기ㆍ모발제거기[전동기를 갖춘 것으로 한정한다]",1.5,123,178.5,10217,-10094
"2024-10","8511","불꽃점화식이나 압축점화식 내연기관의 점화용ㆍ시동용 전기기기(예: 점화용 자석발전기ㆍ자석발전기ㆍ점화코일ㆍ점화플러그ㆍ예열플러그ㆍ시동전동기), 내연기관에 부속되는 발전기(예: 직류발전기ㆍ교류발전기)와 개폐기",3538.2,53563,1411.0,27365,26198
"2024-10","8512","전기식 조명용이나 신호용 기구(제8539호의 물품은 제외한다)ㆍ윈드스크린와이퍼(windscreen wiper)ㆍ제상기(defroster)ㆍ제무기(demister)(자전거용이나 자동차용으로 한정한다)",4553.4,131382,1181.0,38026,93356
"2024-10","8513","휴대용 전등(건전지ㆍ축전지ㆍ자석발전기와 같은 자체 전원기능을 갖춘 것으로 한정하며, 제8512호의 조명기구는 제외한다)",7.4,580,181.1,3666,-3086
"2024-10","8514","공업용이나 실험실용 전기식 노(爐)와 오븐[전자유도식이나 유전손실(dielectric loss)식을 포함한다]과 그 밖의 공업용이나 실험실용의 전자유도식이나 유전손실(dielectric loss)식 가열기",533.8,12769,430.0,12062,708
"2024-10","8515","전기식(전기발열에 따른 가스식을 포함한다)ㆍ레이저나 그 밖의 광선식ㆍ광자빔식ㆍ초음파식ㆍ전자빔식ㆍ자기펄스(magnetic pulse)식ㆍ플라즈마 아크(plasma arc)식 납땜용ㆍ땜질용이나 용접용 기기(절단기능이 있는지에 상관없다), 금속이나 서멧(cermet)의 가열분사용 전기식 기기",1023.0,36612,639.0,16669,19943
"2024-10","8516","전기식의 즉시식ㆍ저장식 물가열기와 투입식 가열기, 난방기기와 토양가열기, 전기가열식 이용기기[예: 헤어드라이어ㆍ헤어컬러(hair curler)ㆍ컬링통히터(curling tong heater)], 손 건조기, 전기다리미, 그 밖의 가정용 전열기기, 전열용 저항체(제8545호의 것은 제외한다)",4948.9,67494,12678.1,145508,-78014
"2024-10","8517","전화기(셀룰러 통신망용이나 그 밖의 무선통신망용의 스마트폰과 그 밖의 전화기를 포함한다)와 음성ㆍ영상이나 그 밖의 자료의 송신용ㆍ수신용 그 밖의 기기(근거리 통신망이나 원거리 통신망과 같은 유선ㆍ무선 통신망에서 통신하기 위한 기기를 포함하며, 제8443호ㆍ제8525호ㆍ제8527호ㆍ제8528호의 송신용ㆍ수신용 기기는 제외한다)",981.2,726606,2241.1,1376654,-650049
"2024-10","8528","텔레비전 수신기기를 갖추지 않은 모니터와 프로젝터, 텔레비전 수신용 기기(라디오 방송용 수신기기ㆍ음성이나 영상의 기록용 기기나 재생용 기기를 결합한 것인지에 상관없다)",1291.4,67453,7282.5,174755,-107302
"2024-10","8541","반도체 디바이스(예: 다이오드ㆍ트랜지스터ㆍ반도체 기반 트랜스듀서), 감광성 반도체 디바이스(광전지는 모듈에 조립되었거나 패널로 구성되었는지 여부와 관계없이 포함한다), 발광다이오드[(엘이디), 다른 발광다이오드와 결합되었는지 여부과 관계없이 포함한다], 장착된 압전기 결정소자",2696.6,340346,22510.6,397564,-57218
"2024-10","8603","자주식(自走式) 철도용이나 궤도용 객차와 화차(제8604호의 것은 제외한다)",1928.2,109719,0.0,0,109719
"2024-10","8604","철도나 궤도의 유지용이나 보수용 차량[자주식(自走式)의 것인지에 상관없다][예: 공작차(workshop)ㆍ기중기차(crane)ㆍ밸러스트 템퍼(ballast tamper)ㆍ트랙라이너(trackliner)ㆍ검사차ㆍ궤도검사차]",20.7,332,0.0,0,332
